Time,TemperatureF,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_Direction,Wind_SpeedMPH,Conditions,WindDirDegrees,date,hour,Precipitation_flag
2016-10-12 11:51:00,63.0,50.0,63,30.36,10.0,Calm,0.0,Overcast,0,2016-10-12,11,1
2016-10-12 12:51:00,64.0,50.0,60,30.33,10.0,Variable,3.5,Overcast,0,2016-10-12,12,1
2016-10-12 13:51:00,64.0,48.9,58,30.3,10.0,Calm,0.0,Mostly Cloudy,0,2016-10-12,13,1
2016-10-12 14:51:00,63.0,50.0,63,30.28,10.0,Calm,0.0,Scattered Clouds,0,2016-10-12,14,0
2016-10-12 15:51:00,64.0,48.0,56,30.26,10.0,Variable,3.5,Clear,0,2016-10-12,15,0
2016-10-12 16:51:00,63.0,48.9,60,30.25,10.0,SSW,5.8,Clear,200,2016-10-12,16,0
2016-10-12 17:51:00,61.0,50.0,67,30.24,10.0,Calm,0.0,Clear,0,2016-10-12,17,0
2016-10-12 18:51:00,59.0,50.0,72,30.24,10.0,Variable,5.8,Clear,0,2016-10-12,18,0
2016-10-12 19:51:00,59.0,52.0,78,30.24,10.0,Calm,0.0,Clear,0,2016-10-12,19,0
2016-10-12 20:51:00,59.0,52.0,78,30.24,10.0,North,0.0,Clear,0,2016-10-12,20,0
2016-10-12 21:51:00,59.0,53.1,81,30.22,10.0,Calm,0.0,Clear,0,2016-10-12,21,0
2016-10-12 22:51:00,57.9,53.1,84,30.22,10.0,Calm,0.0,Clear,0,2016-10-12,22,0
2016-10-12 23:51:00,57.9,54.0,87,30.19,10.0,Calm,0.0,Clear,0,2016-10-12,23,0
2016-10-13 00:51:00,57.9,54.0,87,30.17,10.0,Calm,0.0,Clear,0,2016-10-13,0,0
2016-10-13 01:51:00,57.9,55.0,90,30.16,10.0,Calm,0.0,Partly Cloudy,0,2016-10-13,1,0
2016-10-13 02:24:00,59.0,55.9,90,30.17,10.0,WNW,3.5,Mostly Cloudy,300,2016-10-13,2,1
2016-10-13 02:51:00,57.0,55.0,93,30.14,9.0,Calm,0.0,Scattered Clouds,0,2016-10-13,2,0
2016-10-13 03:51:00,55.9,53.1,90,30.12,9.0,Calm,0.0,Partly Cloudy,0,2016-10-13,3,0
2016-10-13 04:22:00,55.9,53.1,90,30.14,8.0,Calm,0.0,Mostly Cloudy,0,2016-10-13,4,1
2016-10-13 04:51:00,55.9,53.1,90,30.12,8.0,Calm,0.0,Mostly Cloudy,0,2016-10-13,4,1
2016-10-13 05:09:00,55.9,53.1,90,30.14,7.0,WNW,3.5,Scattered Clouds,290,2016-10-13,5,0
2016-10-13 05:51:00,55.0,53.1,93,30.11,5.0,WNW,3.5,Clear,290,2016-10-13,5,0
2016-10-13 06:51:00,55.0,52.0,89,30.12,6.0,Calm,0.0,Clear,0,2016-10-13,6,0
2016-10-13 07:51:00,55.9,53.1,90,30.1,5.0,Calm,0.0,Partly Cloudy,0,2016-10-13,7,0
2016-10-13 08:51:00,57.9,55.0,90,30.11,7.0,Calm,0.0,Clear,0,2016-10-13,8,0
2016-10-13 09:51:00,62.1,55.0,78,30.09,7.0,Variable,4.6,Clear,0,2016-10-13,9,0
2016-10-13 10:51:00,64.0,55.0,73,30.08,7.0,WSW,4.6,Clear,250,2016-10-13,10,0
2016-10-13 11:51:00,66.0,55.0,68,30.06,8.0,North,4.6,Partly Cloudy,0,2016-10-13,11,0
2016-10-13 12:51:00,66.9,55.0,66,30.05,9.0,Variable,3.5,Clear,0,2016-10-13,12,0
2016-10-13 13:51:00,66.9,54.0,63,30.05,10.0,Variable,4.6,Mostly Cloudy,0,2016-10-13,13,1
2016-10-13 14:51:00,62.1,55.9,80,30.05,8.0,North,4.6,Overcast,0,2016-10-13,14,1
2016-10-13 15:51:00,62.1,55.0,78,30.05,8.0,West,6.9,Scattered Clouds,260,2016-10-13,15,0
2016-10-13 16:23:00,63.0,55.0,75,30.08,8.0,West,9.2,Mostly Cloudy,280,2016-10-13,16,1
2016-10-13 16:51:00,62.1,55.0,78,30.06,7.0,Variable,4.6,Overcast,0,2016-10-13,16,1
2016-10-13 17:28:00,63.0,55.0,75,30.09,8.0,Variable,3.5,Overcast,0,2016-10-13,17,1
2016-10-13 17:51:00,63.0,54.0,72,30.06,8.0,Variable,5.8,Mostly Cloudy,0,2016-10-13,17,1
2016-10-13 18:51:00,62.1,54.0,75,30.08,9.0,WNW,5.8,Mostly Cloudy,290,2016-10-13,18,1
2016-10-13 19:51:00,61.0,54.0,78,30.1,9.0,Calm,0.0,Partly Cloudy,0,2016-10-13,19,0
2016-10-13 20:51:00,61.0,51.1,70,30.14,10.0,NW,8.1,Clear,310,2016-10-13,20,0
2016-10-13 21:51:00,59.0,46.0,62,30.16,10.0,Calm,0.0,Clear,0,2016-10-13,21,0
2016-10-13 22:51:00,57.0,44.1,62,30.18,10.0,North,0.0,Clear,0,2016-10-13,22,0
2016-10-13 23:51:00,55.0,39.0,55,30.19,10.0,Variable,4.6,Clear,0,2016-10-13,23,0
2016-10-14 00:51:00,53.1,37.9,57,30.2,10.0,Variable,4.6,Clear,0,2016-10-14,0,0
2016-10-14 01:51:00,52.0,37.9,59,30.23,10.0,Variable,4.6,Clear,0,2016-10-14,1,0
2016-10-14 02:51:00,51.1,39.0,63,30.23,10.0,Variable,3.5,Clear,0,2016-10-14,2,0
2016-10-14 03:51:00,50.0,39.0,66,30.24,10.0,Variable,4.6,Clear,0,2016-10-14,3,0
2016-10-14 04:51:00,48.9,37.9,66,30.25,10.0,Variable,3.5,Clear,0,2016-10-14,4,0
2016-10-14 05:51:00,48.0,37.9,68,30.27,10.0,NNW,5.8,Clear,340,2016-10-14,5,0
2016-10-14 06:51:00,48.0,37.9,68,30.29,10.0,Variable,5.8,Clear,0,2016-10-14,6,0
2016-10-14 07:51:00,48.0,37.9,68,30.32,10.0,North,3.5,Clear,10,2016-10-14,7,0
2016-10-14 08:51:00,50.0,37.9,63,30.35,10.0,Variable,5.8,Clear,0,2016-10-14,8,0
2016-10-14 09:51:00,51.1,37.0,59,30.36,10.0,Variable,4.6,Clear,0,2016-10-14,9,0
2016-10-14 10:51:00,52.0,35.1,53,30.37,10.0,North,8.1,Clear,360,2016-10-14,10,0
2016-10-14 11:51:00,55.0,33.1,43,30.37,10.0,NE,8.1,Clear,50,2016-10-14,11,0
2016-10-14 12:51:00,57.0,34.0,42,30.35,10.0,ENE,5.8,Clear,70,2016-10-14,12,0
2016-10-14 13:51:00,59.0,35.1,41,30.34,10.0,ENE,5.8,Clear,70,2016-10-14,13,0
2016-10-14 14:51:00,61.0,35.1,38,30.32,10.0,Variable,3.5,Clear,0,2016-10-14,14,0
2016-10-14 15:51:00,61.0,36.0,39,30.31,10.0,Variable,4.6,Clear,0,2016-10-14,15,0
2016-10-14 16:51:00,61.0,35.1,38,30.32,10.0,North,3.5,Clear,360,2016-10-14,16,0
2016-10-14 17:51:00,57.0,37.0,47,30.32,10.0,ENE,4.6,Clear,60,2016-10-14,17,0
2016-10-14 18:51:00,55.9,35.1,45,30.33,10.0,NNE,3.5,Clear,30,2016-10-14,18,0
2016-10-14 19:51:00,54.0,37.0,53,30.34,10.0,NE,3.5,Clear,50,2016-10-14,19,0
2016-10-14 20:51:00,54.0,35.1,49,30.36,10.0,Variable,3.5,Clear,0,2016-10-14,20,0
2016-10-14 21:51:00,54.0,33.1,45,30.39,10.0,NNE,4.6,Clear,20,2016-10-14,21,0
2016-10-14 22:51:00,51.1,35.1,54,30.39,10.0,ENE,3.5,Clear,60,2016-10-14,22,0
2016-10-14 23:51:00,50.0,37.0,61,30.39,10.0,ENE,4.6,Clear,70,2016-10-14,23,0
2016-10-15 00:51:00,50.0,34.0,54,30.38,10.0,NNE,3.5,Clear,30,2016-10-15,0,0
2016-10-15 01:51:00,48.0,36.0,63,30.37,10.0,NNE,3.5,Clear,30,2016-10-15,1,0
2016-10-15 02:51:00,48.0,36.0,63,30.37,10.0,Calm,0.0,Clear,0,2016-10-15,2,0
2016-10-15 03:51:00,48.9,39.0,69,30.37,10.0,NNW,3.5,Clear,330,2016-10-15,3,0
2016-10-15 04:51:00,46.9,39.9,77,30.39,10.0,ENE,3.5,Clear,60,2016-10-15,4,0
2016-10-15 05:51:00,46.0,39.0,76,30.4,10.0,NE,4.6,Clear,50,2016-10-15,5,0
2016-10-15 06:51:00,46.9,37.0,68,30.41,10.0,NNE,4.6,Clear,20,2016-10-15,6,0
2016-10-15 07:51:00,46.0,37.0,71,30.44,10.0,Calm,0.0,Clear,0,2016-10-15,7,0
2016-10-15 08:51:00,50.0,37.9,63,30.46,10.0,Variable,4.6,Clear,0,2016-10-15,8,0
2016-10-15 09:51:00,53.1,41.0,64,30.46,10.0,Variable,3.5,Clear,0,2016-10-15,9,0
2016-10-15 10:51:00,55.9,43.0,62,30.45,10.0,Calm,0.0,Clear,0,2016-10-15,10,0
2016-10-15 11:51:00,60.1,41.0,49,30.43,10.0,Variable,3.5,Clear,0,2016-10-15,11,0
2016-10-15 12:51:00,63.0,39.9,43,30.41,10.0,Variable,4.6,Clear,0,2016-10-15,12,0
2016-10-15 13:51:00,64.9,43.0,45,30.38,10.0,Variable,3.5,Clear,0,2016-10-15,13,0
2016-10-15 14:51:00,63.0,46.0,54,30.37,10.0,South,5.8,Clear,190,2016-10-15,14,0
2016-10-15 15:51:00,62.1,45.0,53,30.36,10.0,North,5.8,Clear,0,2016-10-15,15,0
2016-10-15 16:51:00,61.0,44.1,54,30.36,10.0,Calm,0.0,Clear,0,2016-10-15,16,0
2016-10-15 17:51:00,57.9,45.0,62,30.35,10.0,North,0.0,Clear,0,2016-10-15,17,0
2016-10-15 18:51:00,57.0,45.0,64,30.35,10.0,Calm,0.0,Clear,0,2016-10-15,18,0
2016-10-15 19:51:00,57.0,45.0,64,30.34,10.0,SSW,3.5,Clear,200,2016-10-15,19,0
2016-10-15 20:51:00,57.0,46.0,67,30.33,10.0,Variable,5.8,Clear,0,2016-10-15,20,0
2016-10-15 21:51:00,57.0,46.0,67,30.32,10.0,Variable,4.6,Clear,0,2016-10-15,21,0
2016-10-15 22:51:00,55.9,46.9,72,30.32,10.0,WSW,3.5,Clear,240,2016-10-15,22,0
2016-10-15 23:51:00,55.0,46.0,72,30.31,10.0,WSW,3.5,Clear,250,2016-10-15,23,0
2016-10-16 00:51:00,55.0,46.9,74,30.31,10.0,Variable,5.8,Clear,0,2016-10-16,0,0
2016-10-16 01:51:00,54.0,46.9,77,30.31,10.0,Calm,0.0,Clear,0,2016-10-16,1,0
2016-10-16 02:51:00,54.0,48.0,80,30.28,10.0,WSW,3.5,Clear,240,2016-10-16,2,0
2016-10-16 03:51:00,54.0,48.9,83,30.26,10.0,Variable,3.5,Clear,0,2016-10-16,3,0
2016-10-16 04:51:00,54.0,48.9,83,30.25,10.0,Variable,3.5,Clear,0,2016-10-16,4,0
2016-10-16 05:51:00,54.0,50.0,86,30.25,10.0,Calm,0.0,Clear,0,2016-10-16,5,0
2016-10-16 06:51:00,54.0,48.9,83,30.24,9.0,Calm,0.0,Clear,0,2016-10-16,6,0
2016-10-16 07:51:00,54.0,48.9,83,30.23,7.0,Variable,4.6,Clear,0,2016-10-16,7,0
2016-10-16 08:51:00,55.9,48.9,77,30.23,8.0,WSW,5.8,Clear,250,2016-10-16,8,0
2016-10-16 09:51:00,57.9,48.9,72,30.21,8.0,Variable,5.8,Clear,0,2016-10-16,9,0
2016-10-16 10:51:00,62.1,50.0,65,30.2,9.0,Variable,3.5,Mostly Cloudy,0,2016-10-16,10,1
2016-10-16 11:51:00,62.1,50.0,65,30.18,10.0,Variable,6.9,Mostly Cloudy,0,2016-10-16,11,1
2016-10-16 12:51:00,64.9,52.0,63,30.15,9.0,Variable,3.5,Overcast,0,2016-10-16,12,1
2016-10-16 13:51:00,66.9,53.1,61,30.11,10.0,Calm,0.0,Overcast,0,2016-10-16,13,1
2016-10-16 14:51:00,69.1,54.0,58,30.07,9.0,WSW,4.6,Partly Cloudy,250,2016-10-16,14,0
2016-10-16 15:51:00,69.1,55.0,61,30.07,9.0,Variable,3.5,Overcast,0,2016-10-16,15,1
2016-10-16 16:51:00,68.0,55.0,63,30.04,9.0,Variable,4.6,Clear,0,2016-10-16,16,0
2016-10-16 17:51:00,66.9,55.0,66,30.03,9.0,Calm,0.0,Clear,0,2016-10-16,17,0
2016-10-16 18:51:00,64.9,55.0,70,30.03,10.0,Variable,5.8,Clear,0,2016-10-16,18,0
2016-10-16 19:51:00,64.9,55.0,70,30.03,10.0,Variable,4.6,Clear,0,2016-10-16,19,0
2016-10-16 20:51:00,64.9,55.9,73,30.02,10.0,Variable,4.6,Clear,0,2016-10-16,20,0
2016-10-16 21:51:00,66.0,55.9,70,30.02,10.0,WSW,10.4,Clear,250,2016-10-16,21,0
2016-10-16 22:51:00,64.9,55.9,73,30.02,10.0,WSW,5.8,Clear,250,2016-10-16,22,0
2016-10-16 23:51:00,64.9,55.9,73,30.02,9.0,WSW,8.1,Overcast,250,2016-10-16,23,1
2016-10-17 00:51:00,64.0,55.9,75,30.02,10.0,Variable,4.6,Overcast,0,2016-10-17,0,1
2016-10-17 01:51:00,63.0,55.9,78,30.0,9.0,Variable,3.5,Clear,0,2016-10-17,1,0
2016-10-17 02:51:00,64.0,55.9,75,29.98,9.0,Variable,6.9,Scattered Clouds,0,2016-10-17,2,0
2016-10-17 03:51:00,64.0,57.0,78,29.97,9.0,West,3.5,Partly Cloudy,270,2016-10-17,3,0
2016-10-17 04:51:00,63.0,57.0,81,29.96,9.0,North,3.5,Scattered Clouds,0,2016-10-17,4,0
2016-10-17 05:51:00,63.0,57.0,81,29.96,8.0,Variable,3.5,Mostly Cloudy,0,2016-10-17,5,1
2016-10-17 06:51:00,63.0,57.0,81,29.96,8.0,West,3.5,Overcast,260,2016-10-17,6,1
2016-10-17 07:51:00,64.0,57.9,80,29.96,7.0,WSW,3.5,Mostly Cloudy,240,2016-10-17,7,1
2016-10-17 08:51:00,64.0,57.9,80,29.97,6.0,West,3.5,Haze,260,2016-10-17,8,0
2016-10-17 09:51:00,66.9,59.0,76,29.96,6.0,Calm,0.0,Haze,0,2016-10-17,9,0
2016-10-17 10:51:00,72.0,60.1,66,29.96,7.0,WSW,4.6,Overcast,250,2016-10-17,10,1
2016-10-17 11:51:00,75.0,59.0,57,29.95,7.0,Calm,0.0,Partly Cloudy,0,2016-10-17,11,0
2016-10-17 12:51:00,79.0,60.1,52,29.92,9.0,Calm,0.0,Partly Cloudy,0,2016-10-17,12,0
2016-10-17 13:51:00,80.1,60.1,50,29.89,8.0,Variable,5.8,Mostly Cloudy,0,2016-10-17,13,1
2016-10-17 14:51:00,79.0,60.1,52,29.88,9.0,Variable,3.5,Clear,0,2016-10-17,14,0
2016-10-17 15:51:00,79.0,59.0,50,29.87,9.0,WNW,4.6,Mostly Cloudy,290,2016-10-17,15,1
2016-10-17 16:51:00,77.0,60.1,56,29.86,9.0,Calm,0.0,Clear,0,2016-10-17,16,0
2016-10-17 17:51:00,75.9,60.1,58,29.86,9.0,Calm,0.0,Clear,0,2016-10-17,17,0
2016-10-17 18:51:00,75.0,60.1,60,29.88,10.0,West,3.5,Clear,260,2016-10-17,18,0
2016-10-17 19:51:00,75.0,59.0,57,29.89,10.0,Calm,0.0,Clear,0,2016-10-17,19,0
2016-10-17 20:51:00,73.9,59.0,59,29.9,10.0,Variable,3.5,Clear,0,2016-10-17,20,0
2016-10-17 21:51:00,73.0,59.0,61,29.9,10.0,WSW,3.5,Clear,250,2016-10-17,21,0
2016-10-17 22:51:00,73.0,59.0,61,29.91,10.0,Calm,0.0,Clear,0,2016-10-17,22,0
2016-10-17 23:51:00,71.1,60.1,68,29.91,9.0,Calm,0.0,Mostly Cloudy,0,2016-10-17,23,1
2016-10-18 00:51:00,71.1,60.1,68,29.9,9.0,WSW,6.9,Clear,240,2016-10-18,0,0
2016-10-18 01:51:00,70.0,60.1,71,29.9,9.0,Variable,4.6,Clear,0,2016-10-18,1,0
2016-10-18 02:51:00,69.1,60.1,73,29.91,9.0,West,3.5,Clear,270,2016-10-18,2,0
2016-10-18 03:51:00,68.0,60.1,76,29.9,8.0,Variable,4.6,Clear,0,2016-10-18,3,0
2016-10-18 04:51:00,68.0,60.1,76,29.91,9.0,Calm,0.0,Clear,0,2016-10-18,4,0
2016-10-18 05:51:00,66.9,59.0,76,29.92,9.0,Variable,3.5,Clear,0,2016-10-18,5,0
2016-10-18 06:51:00,66.9,59.0,76,29.92,8.0,WSW,4.6,Clear,250,2016-10-18,6,0
2016-10-18 07:51:00,68.0,59.0,73,29.93,7.0,West,4.6,Clear,260,2016-10-18,7,0
2016-10-18 08:51:00,70.0,60.1,71,29.94,6.0,Calm,0.0,Haze,0,2016-10-18,8,0
2016-10-18 09:51:00,73.0,61.0,66,29.94,6.0,Calm,0.0,Haze,0,2016-10-18,9,0
2016-10-18 10:51:00,73.9,62.1,66,29.92,7.0,Variable,3.5,Clear,0,2016-10-18,10,0
2016-10-18 11:51:00,77.0,62.1,60,29.91,7.0,Calm,0.0,Clear,0,2016-10-18,11,0
2016-10-18 12:51:00,80.1,62.1,54,29.88,7.0,SSE,5.8,Clear,160,2016-10-18,12,0
2016-10-18 13:51:00,81.0,62.1,52,29.87,8.0,South,6.9,Clear,170,2016-10-18,13,0
2016-10-18 14:51:00,80.1,63.0,56,29.85,8.0,South,6.9,Clear,170,2016-10-18,14,0
2016-10-18 15:51:00,79.0,63.0,58,29.83,8.0,Calm,0.0,Clear,0,2016-10-18,15,0
2016-10-18 16:51:00,78.1,62.1,58,29.83,8.0,Variable,5.8,Clear,0,2016-10-18,16,0
2016-10-18 17:51:00,75.9,62.1,62,29.82,8.0,SSE,3.5,Clear,160,2016-10-18,17,0
2016-10-18 18:51:00,75.0,63.0,66,29.84,9.0,Variable,3.5,Clear,0,2016-10-18,18,0
2016-10-18 19:51:00,73.0,63.0,71,29.86,9.0,Variable,3.5,Clear,0,2016-10-18,19,0
2016-10-18 20:51:00,73.0,63.0,71,29.88,9.0,Variable,5.8,Clear,0,2016-10-18,20,0
2016-10-18 21:51:00,73.0,63.0,71,29.88,9.0,North,5.8,Clear,0,2016-10-18,21,0
2016-10-18 22:51:00,73.0,62.1,68,29.88,9.0,SW,8.1,Clear,230,2016-10-18,22,0
2016-10-18 23:51:00,71.1,63.0,75,29.88,9.0,Variable,6.9,Clear,0,2016-10-18,23,0
2016-10-19 00:51:00,71.1,63.0,75,29.88,9.0,SW,6.9,Clear,230,2016-10-19,0,0
2016-10-19 01:51:00,70.0,63.0,78,29.86,9.0,Variable,4.6,Clear,0,2016-10-19,1,0
2016-10-19 02:51:00,71.1,63.0,75,29.87,9.0,Variable,5.8,Clear,0,2016-10-19,2,0
2016-10-19 03:51:00,70.0,63.0,78,29.86,9.0,Variable,5.8,Mostly Cloudy,0,2016-10-19,3,1
2016-10-19 04:51:00,71.1,63.0,75,29.87,9.0,Variable,3.5,Overcast,0,2016-10-19,4,1
2016-10-19 05:51:00,70.0,62.1,76,29.89,9.0,West,6.9,Partly Cloudy,260,2016-10-19,5,0
2016-10-19 06:51:00,69.1,62.1,78,29.91,9.0,Variable,5.8,Clear,0,2016-10-19,6,0
2016-10-19 07:51:00,70.0,62.1,76,29.94,8.0,West,3.5,Clear,280,2016-10-19,7,0
2016-10-19 08:51:00,71.1,62.1,73,29.96,8.0,West,5.8,Unknown,270,2016-10-19,8,0
2016-10-19 09:51:00,73.9,63.0,68,29.96,8.0,West,5.8,Mostly Cloudy,280,2016-10-19,9,1
2016-10-19 10:51:00,77.0,63.0,62,29.97,9.0,Variable,3.5,Mostly Cloudy,0,2016-10-19,10,1
2016-10-19 11:51:00,79.0,63.0,58,29.97,9.0,Variable,4.6,Clear,0,2016-10-19,11,0
2016-10-19 12:51:00,82.0,62.1,51,29.97,9.0,Variable,4.6,Clear,0,2016-10-19,12,0
2016-10-19 13:51:00,82.0,62.1,51,29.96,9.0,Variable,4.6,Partly Cloudy,0,2016-10-19,13,0
2016-10-19 14:51:00,84.0,57.9,41,29.96,10.0,Variable,4.6,Scattered Clouds,0,2016-10-19,14,0
2016-10-19 15:51:00,82.0,57.0,42,29.97,10.0,Variable,3.5,Clear,0,2016-10-19,15,0
2016-10-19 16:51:00,82.0,54.0,38,29.98,10.0,Variable,5.8,Clear,0,2016-10-19,16,0
2016-10-19 17:51:00,79.0,53.1,40,30.01,10.0,Calm,0.0,Clear,0,2016-10-19,17,0
2016-10-19 18:51:00,77.0,50.0,39,30.04,10.0,North,0.0,Partly Cloudy,0,2016-10-19,18,0
2016-10-19 19:51:00,73.9,46.9,38,30.07,10.0,Variable,3.5,Clear,0,2016-10-19,19,0
2016-10-19 20:51:00,72.0,46.0,40,30.09,10.0,Variable,4.6,Partly Cloudy,0,2016-10-19,20,0
2016-10-19 21:51:00,71.1,48.9,45,30.13,10.0,ENE,8.1,Clear,60,2016-10-19,21,0
2016-10-19 22:51:00,69.1,48.9,49,30.14,10.0,NNE,3.5,Clear,30,2016-10-19,22,0
2016-10-19 23:51:00,66.9,48.0,51,30.14,10.0,Calm,0.0,Clear,0,2016-10-19,23,0
2016-10-20 00:51:00,64.9,48.0,54,30.13,10.0,ENE,4.6,Clear,60,2016-10-20,0,0
2016-10-20 01:51:00,64.0,48.9,58,30.14,10.0,ENE,4.6,Clear,70,2016-10-20,1,0
2016-10-20 02:51:00,63.0,48.9,60,30.12,10.0,Variable,5.8,Clear,0,2016-10-20,2,0
2016-10-20 03:51:00,63.0,48.9,60,30.13,10.0,Variable,4.6,Clear,0,2016-10-20,3,0
2016-10-20 04:51:00,63.0,48.9,60,30.14,10.0,ENE,5.8,Scattered Clouds,60,2016-10-20,4,0
2016-10-20 05:51:00,63.0,50.0,63,30.14,10.0,East,8.1,Mostly Cloudy,80,2016-10-20,5,1
2016-10-20 06:51:00,62.1,52.0,70,30.15,10.0,ENE,5.8,Partly Cloudy,70,2016-10-20,6,0
2016-10-20 07:51:00,63.0,52.0,67,30.14,10.0,Variable,6.9,Scattered Clouds,0,2016-10-20,7,0
2016-10-20 08:51:00,64.0,54.0,70,30.14,10.0,East,11.5,Partly Cloudy,90,2016-10-20,8,0
2016-10-20 09:51:00,66.0,54.0,65,30.15,10.0,Variable,6.9,Mostly Cloudy,0,2016-10-20,9,1
2016-10-20 10:51:00,68.0,55.0,63,30.14,10.0,Variable,5.8,Clear,0,2016-10-20,10,0
2016-10-20 11:51:00,68.0,55.0,63,30.13,10.0,ENE,8.1,Overcast,60,2016-10-20,11,1
2016-10-20 12:51:00,69.1,55.9,63,30.11,10.0,East,8.1,Mostly Cloudy,100,2016-10-20,12,1
2016-10-20 13:24:00,69.1,57.0,65,30.12,9.0,ENE,8.1,Overcast,60,2016-10-20,13,1
2016-10-20 13:51:00,69.1,57.9,68,30.09,9.0,Variable,5.8,Overcast,0,2016-10-20,13,1
2016-10-20 14:51:00,70.0,60.1,71,30.08,8.0,Variable,6.9,Overcast,0,2016-10-20,14,1
2016-10-20 15:51:00,69.1,60.1,73,30.06,7.0,Variable,5.8,Overcast,0,2016-10-20,15,1
2016-10-20 16:05:00,69.1,60.1,73,30.09,7.0,ENE,5.8,Overcast,70,2016-10-20,16,1
2016-10-20 16:51:00,68.0,61.0,78,30.05,6.0,East,8.1,Haze,100,2016-10-20,16,0
2016-10-20 17:51:00,68.0,62.1,81,30.04,7.0,ESE,5.8,Overcast,110,2016-10-20,17,1
2016-10-20 18:51:00,66.9,62.1,84,30.03,7.0,Variable,5.8,Overcast,0,2016-10-20,18,1
2016-10-20 19:51:00,66.9,61.0,81,30.02,6.0,Variable,6.9,Haze,0,2016-10-20,19,0
2016-10-20 20:51:00,66.0,61.0,84,30.01,6.0,Variable,6.9,Haze,0,2016-10-20,20,0
2016-10-20 21:51:00,66.9,62.1,84,30.0,6.0,ESE,8.1,Haze,120,2016-10-20,21,0
2016-10-20 22:51:00,66.9,63.0,87,29.99,6.0,Variable,3.5,Overcast,0,2016-10-20,22,1
2016-10-20 23:51:00,68.0,63.0,84,29.98,7.0,Variable,3.5,Overcast,0,2016-10-20,23,1
2016-10-21 00:51:00,68.0,64.0,87,29.94,8.0,South,3.5,Overcast,180,2016-10-21,0,1
2016-10-21 01:51:00,69.1,64.9,87,29.92,8.0,Variable,5.8,Overcast,0,2016-10-21,1,1
2016-10-21 02:37:00,68.0,64.9,90,29.93,9.0,North,5.8,Mostly Cloudy,0,2016-10-21,2,1
2016-10-21 02:51:00,68.0,64.9,90,29.9,9.0,Variable,3.5,Mostly Cloudy,0,2016-10-21,2,1
2016-10-21 03:51:00,68.0,64.9,90,29.88,9.0,Variable,3.5,Overcast,0,2016-10-21,3,1
2016-10-21 04:26:00,68.0,64.0,87,29.88,9.0,Variable,3.5,Scattered Clouds,0,2016-10-21,4,0
2016-10-21 04:51:00,68.0,64.0,87,29.86,9.0,Calm,0.0,Partly Cloudy,0,2016-10-21,4,0
2016-10-21 05:14:00,66.9,64.0,90,29.88,8.0,Variable,3.5,Scattered Clouds,0,2016-10-21,5,0
2016-10-21 05:51:00,66.9,63.0,87,29.85,9.0,SSE,5.8,Scattered Clouds,160,2016-10-21,5,0
2016-10-21 06:51:00,66.9,63.0,87,29.82,9.0,Variable,3.5,Mostly Cloudy,0,2016-10-21,6,1
2016-10-21 07:51:00,68.0,64.0,87,29.8,8.0,Variable,3.5,Overcast,0,2016-10-21,7,1
2016-10-21 07:57:00,68.0,64.0,87,29.83,7.0,Calm,0.0,Overcast,0,2016-10-21,7,1
2016-10-21 08:06:00,68.0,64.0,87,29.83,6.0,Variable,3.5,Overcast,0,2016-10-21,8,1
2016-10-21 08:51:00,68.0,64.9,90,29.78,4.0,Calm,0.0,Overcast,0,2016-10-21,8,1
2016-10-21 09:15:00,68.0,66.0,93,29.79,1.8,Variable,4.6,Rain,0,2016-10-21,9,1
2016-10-21 09:26:00,68.0,66.0,93,29.79,1.0,South,4.6,Light Rain,170,2016-10-21,9,1
2016-10-21 09:35:00,68.0,66.0,93,29.79,0.8,Variable,3.5,Rain,0,2016-10-21,9,1
2016-10-21 09:51:00,68.0,66.0,93,29.76,0.5,Variable,4.6,Heavy Rain,0,2016-10-21,9,1
2016-10-21 10:14:00,66.9,66.0,97,29.77,1.5,Variable,5.8,Rain,0,2016-10-21,10,1
2016-10-21 10:51:00,68.0,66.0,93,29.74,1.5,Calm,0.0,Light Rain,0,2016-10-21,10,1
2016-10-21 11:01:00,68.0,66.0,93,29.76,1.5,Variable,3.5,Rain,0,2016-10-21,11,1
2016-10-21 11:21:00,68.0,66.0,93,29.76,1.5,South,6.9,Light Rain,170,2016-10-21,11,1
2016-10-21 11:29:00,68.0,66.0,93,29.75,1.5,Variable,3.5,Light Rain,0,2016-10-21,11,1
2016-10-21 11:51:00,66.9,66.0,97,29.72,1.0,South,4.6,Rain,180,2016-10-21,11,1
2016-10-21 12:51:00,66.9,66.0,97,29.68,1.2,SW,3.5,Rain,220,2016-10-21,12,1
2016-10-21 12:59:00,66.9,64.9,93,29.7,1.2,Variable,5.8,Rain,0,2016-10-21,12,1
2016-10-21 13:09:00,66.9,66.0,97,29.7,1.2,North,5.8,Light Rain,0,2016-10-21,13,1
2016-10-21 13:39:00,66.9,64.9,93,29.68,1.5,Variable,3.5,Light Rain,0,2016-10-21,13,1
2016-10-21 13:47:00,66.2,64.4,94,29.68,2.5,Calm,0.0,Light Rain,0,2016-10-21,13,1
2016-10-21 13:51:00,66.9,64.9,93,29.65,2.5,Calm,0.0,Light Rain,0,2016-10-21,13,1
2016-10-21 14:09:00,68.0,66.0,93,29.66,3.0,Calm,0.0,Light Rain,0,2016-10-21,14,1
